fileName,className,isNewModule,M1,M2,M6,M7
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/iapi/db/OptimizerTrace.java,OptimizerTrace,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/iapi/error/ErrorStringBuilder.java,ErrorStringBuilder,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/iapi/error/ExceptionUtil.java,ExceptionUtil,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/iapi/error/PublicAPI.java,PublicAPI,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/iapi/error/SQLWarningFactory.java,SQLWarningFactory,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/iapi/error/StandardException.java,StandardException,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/iapi/error/ThreadDump.java,ThreadDump,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/iapi/jdbc/BrokeredCallableStatement.java,BrokeredCallableStatement,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/iapi/jdbc/BrokeredCallableStatement42.java,BrokeredCallableStatement42,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/iapi/jdbc/BrokeredConnection.java,BrokeredConnection,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/iapi/jdbc/BrokeredConnection42.java,BrokeredConnection42,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/iapi/jdbc/BrokeredPreparedStatement.java,BrokeredPreparedStatement,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/iapi/jdbc/BrokeredPreparedStatement42.java,BrokeredPreparedStatement42,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/iapi/jdbc/BrokeredStatement.java,BrokeredStatement,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/iapi/jdbc/CharacterStreamDescriptor.java,CharacterStreamDescriptor,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/iapi/jdbc/FailedProperties40.java,FailedProperties40,0,5.0,0.0,6.0,5.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/iapi/jdbc/JDBCBoot.java,JDBCBoot,0,3.0,0.0,3.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/iapi/security/SecurityUtil.java,SecurityUtil,0,4.0,0.0,4.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/iapi/services/cache/ClassSize.java,ClassSize,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/iapi/services/classfile/ClassHolder.java,ClassHolder,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/iapi/services/classfile/ClassInvestigator.java,ClassInvestigator,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/iapi/services/classfile/ClassMember.java,ClassMember,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/iapi/services/context/ContextManager.java,ContextManager,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/iapi/services/diag/DiagnosticUtil.java,DiagnosticUtil,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/iapi/services/diag/DiagnosticableGeneric.java,DiagnosticableGeneric,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/iapi/services/info/Version.java,Version,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/iapi/services/io/AccessibleByteArrayOutputStream.java,AccessibleByteArrayOutputStream,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/iapi/services/io/ArrayOutputStream.java,ArrayOutputStream,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/iapi/services/io/CloseFilterInputStream.java,CloseFilterInputStream,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/iapi/services/io/CounterOutputStream.java,CounterOutputStream,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/iapi/services/io/DynamicByteArrayOutputStream.java,DynamicByteArrayOutputStream,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/iapi/services/io/FormatIdOutputStream.java,FormatIdOutputStream,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/iapi/services/io/FormatableArrayHolder.java,FormatableArrayHolder,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/iapi/services/io/FormatableHashtable.java,FormatableHashtable,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/iapi/services/io/FormatableIntHolder.java,FormatableIntHolder,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/iapi/services/io/FormatableLongHolder.java,FormatableLongHolder,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/iapi/services/io/FormatableProperties.java,FormatableProperties,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/iapi/services/io/LimitInputStream.java,LimitInputStream,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/iapi/services/io/RegisteredFormatIds.java,RegisteredFormatIds,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/iapi/services/loader/ClassInfo.java,ClassInfo,0,0.0,0.0,0.0,0.0
